id,label,timeset,v_name,degree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,authority,hub,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
n168,上記,,上記,12,108.0,6.0,0.3755681818181818,0.40857286938981446,0.0024069002939734684,0.082691625,0.082691625,19,0.0025065914232156447,0,0.4090909090909091,27,0.19779463019553742
n169,下表,,下表,2,21.0,7.0,0.26085240726124703,0.27356458468410016,4.2913176174260147E-4,0.002622245,0.002622245,19,6.947990379454122E-4,0,0.0,0,0.0070036329080913114
n170,下記,,下記,3,16.0,7.0,0.2678282009724473,0.28097759527411564,1.4630456494285485E-4,0.004127354,0.004127354,19,8.711217121878175E-4,0,0.0,0,0.010356817223135974
n171,不十分,,不十分,1,9.0,6.0,0.3140142517814727,0.3363086232980347,0.0,0.015857507,0.015857507,18,3.8695665293504396E-4,0,0.0,0,0.03852988292689431
n172,不適切,,不適切,3,18.0,6.0,0.33485309017223913,0.3589006555723669,3.0566180727600753E-6,0.030053645,0.030053645,25,7.379176106891732E-4,0,0.6666666666666666,2,0.07159165339905733
n173,世界観,,世界観,1,6.0,9.0,0.18224427901847257,0.18790132795427955,0.0,2.531651E-5,2.531651E-5,4,6.180717765059374E-4,0,0.0,0,7.309086033164068E-4
n174,中,,中,9,114.0,6.0,0.3604143947655398,0.3912002017145756,0.00300030794731867,0.06518272,0.06518272,30,0.00203099832034501,0,0.4722222222222222,17,0.15411124890264152
n175,主,,主,1,5.0,6.0,0.33033483258370816,0.3524710035300067,0.0,0.01905232,0.01905232,30,3.866598142934365E-4,0,0.0,0,0.046477099574341846
n176,予測,,予測,1,34.0,7.0,0.25364543361473524,0.26499171529428656,0.0,0.0013910375,0.0013910375,13,4.549715802278212E-4,0,0.0,0,0.0038795775990901533
n177,事,,事,2,17.0,7.0,0.2798475867908552,0.2956775448454727,0.0025640726798055965,0.006825226,0.006825226,21,8.350908499280853E-4,0,0.0,0,0.016229898138016594
n178,事実,,事実,1,5.0,7.0,0.24812312312312312,0.25972552409768684,0.0,0.0013177671,0.0013177671,20,4.552234094381298E-4,0,0.0,0,0.0036076660818794627
n179,事業,,事業,35,662.0,6.0,0.3717660292463442,0.41651538073625854,0.05438814055963099,0.06366358,0.06366358,31,0.009571459850120723,0,0.0453781512605042,27,0.17044286599655215
n180,事業者,,事業者,1,11.0,7.0,0.2288781163434903,0.23866796340321214,0.0,8.286453E-4,8.286453E-4,27,4.5613636104095294E-4,0,0.0,0,0.002301392819421276
n181,二元論,,二元論,1,5.0,7.0,0.26567524115755625,0.28042288019595096,0.0,0.0024863703,0.0024863703,20,4.767416018388412E-4,0,0.0,0,0.00749945582752953
n182,人,,人,2,11.0,6.0,0.3305,0.3532274331820491,0.0,0.020324366,0.020324366,30,6.160638113463263E-4,0,1.0,1,0.049757710826616446
n183,人的,,人的,1,7.0,1.0,1.0,1.0,0.0,0.0,0.0,9,0.0013141289683464077,6,0.0,0,5.361701816155836E-4
n184,仕様,,仕様,4,29.0,6.0,0.31566380133715377,0.3403429147755939,1.2885112709124083E-5,0.01998519,0.01998519,27,0.00107338023453121,0,0.6666666666666666,4,0.0492704566069677
n185,他,,他,8,155.0,6.0,0.3527214514407684,0.3803580433686353,0.002431699162205126,0.049447987,0.049447987,15,0.001779771814700455,0,0.39285714285714285,11,0.11874439521411666
n186,他人,,他人,2,16.0,7.0,0.244362292051756,0.2564476622721699,0.0025640726798055965,0.0014641334,0.0014641334,18,9.211061940918096E-4,0,0.0,0,0.00425265739917498
n187,他方,,他方,1,6.0,6.0,0.2932564330079858,0.31149773071104464,0.0,0.009760588,0.009760588,27,3.8642169688780307E-4,0,0.0,0,0.022591039922983544
n188,付け,,付け,1,7.0,7.0,0.21419313026571613,0.22111519342986763,0.0,2.0332774E-4,2.0332774E-4,19,5.632353015975283E-4,0,0.0,0,9.615311442138867E-4
n189,以上,,以上,3,19.0,6.0,0.2954850245864998,0.3118759455370659,0.0025735008365773693,0.0104749,0.0104749,27,9.549230721189299E-4,0,0.0,0,0.02481725385896135
n190,以下,,以下,8,77.0,6.0,0.3674263479710951,0.39712556732224047,7.62855920334344E-4,0.0635344,0.0635344,30,0.0017068708912342696,0,0.39285714285714285,11,0.1512501253425957
n191,以外,,以外,1,5.0,6.0,0.33033483258370816,0.3524710035300067,0.0,0.01905232,0.01905232,30,3.866598142934365E-4,0,0.0,0,0.046477099574341846
n192,企業,,企業,2,12.0,6.0,0.2940391459074733,0.3130862329803336,8.795825025139902E-5,0.010597188,0.010597188,4,6.131878804658943E-4,0,0.0,0,0.02499936603123389
n193,企画,,企画,4,141.0,7.0,0.28091797705057375,0.29817376269721246,0.0022293894632996673,0.0048902957,0.0048902957,31,0.0011280396078274645,0,0.16666666666666666,1,0.014701737989777617
n194,会社,,会社,8,130.0,6.0,0.34002057613168724,0.3678265254664667,7.919896256573586E-4,0.040827446,0.040827446,4,0.0017742943081163359,0,0.14285714285714285,4,0.09845329828019782
n195,会議,,会議,3,49.0,7.0,0.26292760540970567,0.2775484475181899,0.002655647500880374,0.004022068,0.004022068,23,0.0011469759194965498,0,0.0,0,0.010177394275035431
n196,位記,,位記,1,11.0,8.0,0.2187293183322303,0.22647323679850104,0.0,3.2741827E-4,3.2741827E-4,21,5.504248046633484E-4,0,0.0,0,0.0011888951799785485
n197,住まい,,住まい,1,8.0,1.0,1.0,1.0,0.0,0.0,0.0,10,0.0013141289683464077,7,0.0,0,5.361701816155836E-4
n198,体制,,体制,9,68.0,6.0,0.31581462016244627,0.3408976298537584,0.004077528569000068,0.03198511,0.03198511,30,0.0021125677990362158,0,0.1388888888888889,5,0.07411007825785759
n199,体温,,体温,1,5.0,1.0,1.0,1.0,0.0,0.0,0.0,11,0.0013141289683464077,8,0.0,0,5.361701816155836E-4
n200,作り,,作り,1,7.0,1.0,1.0,1.0,0.0,0.0,0.0,12,0.0013141289683464077,9,0.0,0,5.361701816155836E-4
n201,作成,,作成,47,1272.0,5.0,0.4003634161114476,0.44889056984367076,0.04127719193396269,0.17591532,0.17591532,30,0.010110650498308657,0,0.11748381128584644,127,0.4127915605993478
n202,使用,,使用,6,75.0,6.0,0.362788144895719,0.391074130105902,0.005124260401005427,0.051074065,0.051074065,27,0.0016785809168457224,0,0.4,6,0.12326330864195523
n203,依頼,,依頼,6,53.0,6.0,0.3358739837398374,0.3628845184064566,0.0025757775847616076,0.043076262,0.043076262,21,0.0013892747856629054,0,0.4666666666666667,7,0.10108695309129954
n204,価値,,価値,2,16.0,7.0,0.2933865956502441,0.3094949931561136,3.215245828052697E-5,0.0094935885,0.0094935885,23,5.808642487410981E-4,0,0.0,0,0.022392719916524043
n205,侵害,,侵害,15,261.0,6.0,0.32967581047381544,0.36283408976298676,0.01643293807921505,0.032545876,0.032545876,18,0.004133917390580417,0,0.047619047619047616,5,0.08362765562773447
n206,保存,,保存,4,75.0,6.0,0.31581462016244627,0.3405950579929413,1.2447785146527717E-4,0.020038243,0.020038243,27,0.0010369263912215411,0,0.5,3,0.04940812371701286
n207,保持,,保持,2,28.0,8.0,0.18376424798443147,0.18977559253656234,0.0025640726798055965,1.552641E-5,1.552641E-5,15,0.0013430324307298126,0,0.0,0,0.0011845643221112315
n208,保有,,保有,2,15.0,6.0,0.29574944071588366,0.31475037821482693,0.0,0.011221353,0.011221353,18,6.127098145299796E-4,0,1.0,1,0.02629871637786372
n209,修正,,修正,3,22.0,6.0,0.33033483258370816,0.3524710035300067,0.0,0.01905232,0.01905232,30,5.399796240529576E-4,0,0.0,0,0.04903272855611833
n210,個,,個,1,5.0,6.0,0.29535299374441465,0.3118003025718616,0.0,0.009009556,0.009009556,4,3.8607748051176175E-4,0,0.0,0,0.020631314620522267
n211,個々,,個々,3,29.0,6.0,0.3398457583547558,0.3649773071104405,0.0,0.031481266,0.031481266,30,7.684710277039049E-4,0,1.0,3,0.07545818517761191
n212,個別,,個別,2,26.0,6.0,0.33166081284495735,0.3544377206253169,1.2034835804646214E-4,0.020824023,0.020824023,30,5.879583677905389E-4,0,0.0,0,0.05083055688849579
n213,値,,値,5,98.0,6.0,0.27023712183156173,0.2852748361069087,0.007231576152932034,0.0047816485,0.0047816485,13,0.001631584904043241,0,0.2,2,0.013433996407560149
n214,倫理,,倫理,4,37.0,7.0,0.27610693400167086,0.2956271162020028,9.858410357847056E-4,0.0060938853,0.0060938853,18,0.0011869227152924106,0,0.0,0,0.017404253025885143
n215,倫理的,,倫理的,1,5.0,6.0,0.2805602716468591,0.29357034795764025,0.0,0.0046923934,0.0046923934,20,4.0137999349803524E-4,0,0.0,0,0.010861471242404257
n216,健康,,健康,1,14.0,9.0,0.15527366690157388,0.1590627476406601,0.0,7.448295E-7,7.448295E-7,15,7.669043793536724E-4,0,0.0,0,6.139480737818028E-4
n217,先,,先,2,17.0,6.0,0.2680454176804542,0.28192133131618735,0.0025640726798055965,0.0035835144,0.0035835144,15,8.743681728857623E-4,0,0.0,0,0.009203976885485
n218,先後,,先後,1,7.0,7.0,0.2534509202453988,0.2647143577552043,0.0,0.0015731157,0.0015731157,23,4.478413153317397E-4,0,0.0,0,0.004123564089990092
n219,入力,,入力,3,47.0,6.0,0.28540587219343694,0.30153807362581986,4.468877944574443E-5,0.009378648,0.009378648,27,7.896725883621671E-4,0,0.0,0,0.02244849488462043
n220,全て,,全て,4,42.0,6.0,0.3407216494845361,0.3667423096318727,2.148452716814917E-5,0.037981685,0.037981685,30,9.329835297709956E-4,0,0.6666666666666666,4,0.0896557456282461
n221,全体,,全体,4,62.0,6.0,0.3419555095706156,0.3668935955622812,0.003776375682208041,0.022517102,0.022517102,31,0.0012073300002051496,0,0.0,0,0.05765889495337855
n222,公式アカウント,,公式アカウント,1,5.0,6.0,0.2860233665080052,0.301840645486637,0.0,0.008438971,0.008438971,30,3.7799730834479174E-4,0,0.0,0,0.01878488091548079
n223,公衆,,公衆,1,7.0,2.0,0.6666666666666666,0.75,0.0,0.0,0.0,14,0.0010131622674440343,10,0.0,0,6.080146976719206E-4
n224,公衆送信権,,公衆送信権,1,15.0,7.0,0.2480300187617261,0.26103666882789384,0.0,0.0015612836,0.0015612836,18,4.295099664755873E-4,0,0.0,0,0.004532847110724549
n225,公開,,公開,16,429.0,6.0,0.3723943661971831,0.4044377206253162,0.008655209833119253,0.07011198,0.07011198,30,0.0033595120886298624,0,0.24761904761904763,26,0.17654625373122623
n226,公開前,,公開前,6,63.0,6.0,0.3398457583547558,0.36674230963187254,1.5998754889469098E-4,0.04253275,0.04253275,25,0.0013053917451655527,0,0.6,9,0.09966212208060478
n227,共有,,共有,2,11.0,6.0,0.32056256062075655,0.344604135148766,9.203575679673705E-5,0.020970767,0.020970767,21,5.840978457534931E-4,0,0.0,0,0.050622940368756704
n228,共通,,共通,2,26.0,6.0,0.2933865956502441,0.312254160363087,0.0,0.011415792,0.011415792,27,5.700027926671512E-4,0,1.0,1,0.026502292446982798
n229,具体,,具体,2,37.0,7.0,0.26610305958132047,0.2818096678913619,0.005120375442399661,0.0024921186,0.0024921186,20,0.001003505215582208,0,0.0,0,0.00812366634956516
n230,具体的,,具体的,2,11.0,6.0,0.32275390625,0.34503277861825665,0.0,0.023639942,0.023639942,18,5.601261899346575E-4,0,1.0,1,0.056382841484338544
n231,内,,内,12,220.0,6.0,0.37072349971957375,0.402395360564802,0.006339501228866894,0.065673366,0.065673366,27,0.002752238778074281,0,0.24242424242424243,16,0.15814058938398884
n232,内在,,内在,2,13.0,7.0,0.2792564427545416,0.29702831208126224,8.407972081056399E-4,0.0036735022,0.0036735022,20,6.9074589354231E-4,0,0.0,0,0.01158882341871915
n233,内容,,内容,20,361.0,5.0,0.38318840579710145,0.41898638426626367,0.008760032285690118,0.10074148,0.10074148,25,0.004249179139756862,0,0.23684210526315788,45,0.23941543972334647
n234,内部監査,,内部監査,6,58.0,7.0,0.28008474576271186,0.3010626035588214,0.00568143651808535,0.005099228,0.005099228,31,0.0018618873427073772,0,0.0,0,0.01677459021905399
n235,再生医療,,再生医療,1,5.0,6.0,0.2885202968136185,0.3037317196167429,0.0,0.006684825,0.006684825,15,3.958785706577505E-4,0,0.0,0,0.015810476839228208
n236,再発防止,,再発防止,1,5.0,8.0,0.1973134328358209,0.20393883725956413,0.0,8.7117485E-5,8.7117485E-5,20,5.390313451440389E-4,0,0.0,0,8.33910398694239E-4
n237,出現,,出現,2,20.0,6.0,0.3309964947421132,0.35385779122541766,0.005120375442399661,0.019096367,0.019096367,32,8.77536747084144E-4,0,0.0,0,0.047154596658346905
n238,分析,,分析,2,16.0,7.0,0.24027626317702652,0.25149484907427344,3.3073599964788684E-4,7.754367E-4,7.754367E-4,20,9.2700724151898E-4,0,0.0,0,0.002802737473129048
n239,分野,,分野,1,5.0,6.0,0.33033483258370816,0.3524710035300067,0.0,0.01905232,0.01905232,30,3.866598142934365E-4,0,0.0,0,0.046477099574341846
n240,分類,,分類,1,7.0,6.0,0.2932564330079858,0.31149773071104464,0.0,0.009760588,0.009760588,27,3.8642169688780307E-4,0,0.0,0,0.022591039922983544
n241,判,,判,1,5.0,8.0,0.2037607891491985,0.2111195158850231,0.0,9.6881675E-5,9.6881675E-5,4,5.80574417711602E-4,0,0.0,0,8.020755187103983E-4
n242,判断,,判断,13,161.0,6.0,0.3694801565120179,0.4015632879475554,0.004665357346347976,0.07623094,0.07623094,18,0.0027809558566992496,0,0.3717948717948718,29,0.18145920551182607
n243,利用,,利用,15,440.0,6.0,0.37093153759820424,0.40451336359052054,0.00425981114981914,0.08292329,0.08292329,27,0.003119799278893635,0,0.26666666666666666,28,0.1960083549086048
n244,削除,,削除,6,53.0,6.0,0.36239035087719296,0.3906959152798807,2.2604633971729126E-4,0.0524836,0.0524836,27,0.0013895287021723098,0,0.6,9,0.12621644710418561
n245,前,,前,2,25.0,6.0,0.29390840373499333,0.31106908724155397,5.375793754628831E-5,0.010453879,0.010453879,4,5.945815411634064E-4,0,0.0,0,0.02416592006712492
n246,効果,,効果,3,36.0,6.0,0.2895313184406483,0.30632879475542174,0.010221326091770492,0.0067157703,0.0067157703,15,0.0013940956940295432,0,0.0,0,0.01702038564627655
n247,効率,,効率,1,7.0,7.0,0.26567524115755625,0.28042288019595096,0.0,0.0024863703,0.0024863703,20,4.767416018388412E-4,0,0.0,0,0.00749945582752953
n248,効能,,効能,1,14.0,7.0,0.22460074753652734,0.2325048627620482,0.0,3.2216747E-4,3.2216747E-4,15,5.906582391569914E-4,0,0.0,0,0.001295845526599657
n249,募集,,募集,2,15.0,6.0,0.3336698637051994,0.35733736762481255,0.0,0.02416558,0.02416558,21,5.838010071118856E-4,0,1.0,1,0.05857015701620423
n250,化,,化,8,73.0,6.0,0.3185542168674699,0.34604135148764636,0.010001094975589224,0.018706964,0.018706964,20,0.002436824696515154,0,0.03571428571428571,1,0.04915342696199496
n251,区別,,区別,2,11.0,7.0,0.25481881264456435,0.2673114328938832,0.0025640726798055965,0.0016059461,0.0016059461,25,9.411006101921515E-4,0,0.0,0,0.005077571278229674
n252,医師,,医師,4,87.0,5.0,0.3421325051759834,0.36664145234493384,3.097728570353254E-5,0.03450294,0.03450294,15,9.71712156240141E-4,0,0.6666666666666666,4,0.0817482966330384
n253,医療,,医療,6,192.0,6.0,0.33690112130479105,0.36147251638931105,0.0012838484440776626,0.027636755,0.027636755,30,0.0015904624995503789,0,0.26666666666666666,4,0.06798049059522077
n254,医療法,,医療法,2,10.0,7.0,0.22832469775474956,0.23828974857719104,0.0025640726798055965,4.665592E-4,4.665592E-4,29,0.0010508552950191739,0,0.0,0,0.0024023404372042834
n255,医薬品,,医薬品,2,19.0,6.0,0.2887723896898209,0.3047402924861327,0.0025640726798055965,0.006700244,0.006700244,15,8.816128915957993E-4,0,0.0,0,0.01637199150578089
n256,十分,,十分,2,13.0,6.0,0.31461208948119945,0.33769541099344563,0.0020069288429808703,0.015944624,0.015944624,18,7.312320358257037E-4,0,0.0,0,0.03936379332558855
n257,南場,,南場,1,15.0,7.0,0.27610693400167086,0.29625747424537124,0.0,0.0050432263,0.0050432263,26,4.551902275281746E-4,0,0.0,0,0.014532207952906079
n258,単語,,単語,1,10.0,1.0,1.0,1.0,0.0,0.0,0.0,16,0.0013141289683464077,11,0.0,0,5.361701816155836E-4
n259,原因,,原因,4,32.0,6.0,0.28175618073316283,0.29735249621785204,0.005084149758535127,0.004847219,0.004847219,20,0.0016339349938877014,0,0.0,0,0.013087198877877498
n260,原著,,原著,1,20.0,1.0,1.0,1.0,0.0,0.0,0.0,17,0.0013141289683464077,12,0.0,0,5.361701816155836E-4
n261,参照,,参照,6,65.0,6.0,0.35633423180592994,0.3842410489157861,0.003132321975516359,0.042110786,0.042110786,15,0.001515567065677933,0,0.2,3,0.10292583376456388
n262,参考,,参考,2,16.0,6.0,0.33451417004048584,0.3579172970247117,0.0,0.024949457,0.024949457,4,5.727226846045023E-4,0,1.0,1,0.060824955476804006
n263,収益,,収益,2,16.0,7.0,0.27134646962233167,0.2876485843959367,0.0025640726798055965,0.0030610997,0.0030610997,31,9.315539457944123E-4,0,0.0,0,0.009570493622100464
n264,取締役,,取締役,2,13.0,7.0,0.2491519035054655,0.2622361501332754,2.8679254912816158E-5,0.001716727,0.001716727,23,7.356413206355259E-4,0,0.0,0,0.0051369856482136175
n265,取締役会,,取締役会,2,14.0,8.0,0.22136637642330878,0.22967185361285167,0.0025640726798055965,2.6087862E-4,2.6087862E-4,23,0.00108391543090732,0,0.0,0,0.0016801984151315
n266,受託,,受託,2,15.0,7.0,0.27949260042283297,0.2957531878106768,0.0025640726798055965,0.0067374846,0.0067374846,23,8.592770158023463E-4,0,0.0,0,0.015695580821805052
n267,可否,,可否,2,24.0,7.0,0.2769166317553414,0.2905086088898498,0.0,0.007020331,0.007020331,18,5.558284577365241E-4,0,1.0,1,0.016518013140332497
n268,可能,,可能,4,46.0,6.0,0.3557588805166846,0.3826021180030275,0.0012796598784172708,0.037279204,0.037279204,18,0.0010457559976260811,0,0.3333333333333333,2,0.09187645846109553
n269,可能性,,可能性,14,199.0,6.0,0.36239035087719296,0.3935451336359068,0.00843704353273354,0.050769057,0.050769057,18,0.0031219798514923913,0,0.2692307692307692,21,0.13154469932114563
n270,各月,,各月,1,10.0,8.0,0.17607884922749067,0.18133239680138455,0.0,1.2563258E-5,1.2563258E-5,13,5.485205077230239E-4,0,0.0,0,7.243843879305883E-4
n271,合計,,合計,3,29.0,7.0,0.2769166317553414,0.29187018226352607,0.002576236300202221,0.004996264,0.004996264,31,0.0010936318747082367,0,0.0,0,0.012875939337745319
n272,同一性保持権,,同一性保持権,1,7.0,7.0,0.2480300187617261,0.26103666882789384,0.0,0.0015612836,0.0015612836,18,4.295099664755873E-4,0,0.0,0,0.004532847110724549
n273,同日,,同日,2,12.0,7.0,0.273932863655201,0.28821410561198774,2.2720678963797222E-5,0.004614333,0.004614333,23,5.858362807446431E-4,0,0.0,0,0.011393180494758631
n274,名,,名,4,55.0,6.0,0.28776665215498476,0.30607665153807423,0.0025889785375191763,0.0121241985,0.0121241985,21,0.0011069677304405474,0,0.16666666666666666,1,0.028450718753996882
n275,向け,,向け,3,36.0,6.0,0.33451417004048584,0.358976298537571,4.968073721412997E-6,0.028577004,0.028577004,30,7.545744529484356E-4,0,0.6666666666666666,2,0.06837976992921312
n276,向上,,向上,2,10.0,7.0,0.2784330244313395,0.29340825588934555,7.381421350955506E-6,0.0077087637,0.0077087637,18,6.050537196894689E-4,0,0.0,0,0.017287106792719647
n277,否,,否,5,30.0,6.0,0.3117924528301887,0.3357286938981355,5.0819959028679505E-5,0.027720794,0.027720794,25,0.0011201832715472427,0,0.5,5,0.06328593077795722
n278,員,,員,2,31.0,8.0,0.21363930187459598,0.22265146603270652,2.9654693498937737E-5,2.3834308E-4,2.3834308E-4,4,8.113441371060023E-4,0,0.0,0,0.001811469531527631
n279,問合せ,,問合せ,8,131.0,6.0,0.3388006150691953,0.36568330811901334,0.0017123051645242617,0.034838837,0.034838837,19,0.0018703087879388264,0,0.14285714285714285,4,0.08454623443085627
n280,問題,,問題,21,215.0,5.0,0.3897405660377358,0.4261220373171962,0.024153914821672017,0.0978157,0.0978157,20,0.005094029711853685,0,0.19523809523809524,41,0.23513147913719762
n281,回答,,回答,6,78.0,6.0,0.29950158586316267,0.3201462430660624,4.4911963083345524E-4,0.01824728,0.01824728,21,0.0014317817604543924,0,0.06666666666666667,1,0.0423851839892358
n282,回避,,回避,2,10.0,8.0,0.23015320334261838,0.2421385346877017,0.0025640726798055965,6.208758E-4,6.208758E-4,20,9.787900936062675E-4,0,0.0,0,0.003117292797066011
n283,執筆,,執筆,35,1313.0,6.0,0.38791079812206575,0.43156833081190105,0.024638585661514754,0.14194843,0.14194843,21,0.007045873060728719,0,0.14795008912655971,83,0.34725991979720683
n284,執行役員,,執行役員,2,13.0,6.0,0.2962796952039444,0.3136913767019675,1.6509743248277744E-4,0.009356669,0.009356669,4,6.40435775323793E-4,0,0.0,0,0.022196812699698584
n285,基本,,基本,3,24.0,7.0,0.26674737691686845,0.28339817016065094,0.0027764834545838096,0.0027251714,0.0027251714,20,0.001306632373919234,0,0.0,0,0.009233271136046595
n286,基準,,基準,3,63.0,7.0,0.28320479862896314,0.30054390894027855,0.0010411893790981711,0.0057896995,0.0057896995,20,9.423001800062056E-4,0,0.0,0,0.015900055242475876
n287,報告,,報告,3,26.0,6.0,0.28651928912006935,0.3038577912254167,0.005124260401005427,0.008477991,0.008477991,22,0.0013748052552458587,0,0.0,0,0.019923997001112838
n288,報道,,報道,2,16.0,6.0,0.3014135886912905,0.3183812405446303,0.0,0.0125573,0.0125573,15,5.706720919587559E-4,0,1.0,1,0.029022198762249464
n289,場,,場,1,5.0,7.0,0.24868322046651617,0.2614004754700666,0.0,0.0017111539,0.0017111539,23,4.0769471174148455E-4,0,0.0,0,0.004539761359079829
n290,場合,,場合,19,211.0,6.0,0.3840790238233585,0.4197932425617753,0.0070550898809298,0.11194055,0.11194055,27,0.0038603661057182684,0,0.29239766081871343,50,0.2630991662976109
n291,増進,,増進,2,26.0,7.0,0.2249064307587615,0.23389165045745913,0.005120375442399661,3.229123E-4,3.229123E-4,15,0.0011628066562572846,0,0.0,0,0.001909793600381459
n292,変更,,変更,2,15.0,6.0,0.31476190476190474,0.3379475542107931,1.9788296912906967E-4,0.016681597,0.016681597,27,6.177447210401659E-4,0,0.0,0,0.04093038963399233
n293,夏,,夏,1,10.0,7.0,0.25452445128994994,0.2656977163028595,0.0,0.0019106659,0.0019106659,4,4.1892406745148384E-4,0,0.0,0,0.0048362890286357055
n294,外注,,外注,3,16.0,7.0,0.24636600819977636,0.2600929327858219,0.0025884028957133447,0.0013082603,0.0013082603,20,0.001225818768973352,0,0.0,0,0.004738332337870227
n295,外部,,外部,26,719.0,5.0,0.3941562313655337,0.4335602622289461,0.01503593154083664,0.12241519,0.12241519,23,0.005335267653443604,0,0.2,65,0.2903146916063514
n296,多い,,多い,3,32.0,6.0,0.3532870122928915,0.37919818456883697,1.5251236078555981E-5,0.039786447,0.039786447,18,7.54593550952205E-4,0,0.6666666666666666,2,0.09600076226204483
n297,多く,,多く,4,26.0,6.0,0.33417593528816986,0.3591023701462447,6.457216046847869E-5,0.026516562,0.026516562,30,0.00107725553212073,0,0.5,3,0.0647800347902799
n298,多面,,多面,1,6.0,7.0,0.26567524115755625,0.28042288019595096,0.0,0.0024863703,0.0024863703,20,4.767416018388412E-4,0,0.0,0,0.00749945582752953
n299,大きい,,大きい,1,8.0,6.0,0.3140142517814727,0.3363086232980347,0.0,0.015857507,0.015857507,18,3.8695665293504396E-4,0,0.0,0,0.03852988292689431
n300,大まか,,大まか,1,7.0,7.0,0.2731404958677686,0.2860456739427997,0.0,0.004079202,0.004079202,27,3.9689064337418694E-4,0,0.0,0,0.009469860106786016
n301,大量,,大量,2,11.0,6.0,0.28927789934354486,0.3052445789208278,0.0,0.008485111,0.008485111,23,5.791240621293413E-4,0,1.0,1,0.020074317727914757
n302,契約,,契約,3,24.0,6.0,0.2860233665080052,0.30342914775592605,0.0011510571785693139,0.009152764,0.009152764,4,8.545504201676458E-4,0,0.3333333333333333,1,0.021841134148276046
n303,女子大生,,女子大生,1,6.0,8.0,0.22999304105775922,0.2407013183488217,0.0,5.6569977E-4,5.6569977E-4,26,4.973545521709249E-4,0,0.0,0,0.0018681674679451455
n304,妊娠,,妊娠,1,7.0,1.0,1.0,1.0,0.0,0.0,0.0,24,0.0013141289683464077,13,0.0,0,5.361701816155836E-4
n305,委員会,,委員会,8,67.0,6.0,0.33166081284495735,0.3591527987897142,0.002607971644473779,0.036932223,0.036932223,18,0.0018905564138789386,0,0.2857142857142857,8,0.0883959714640442
n306,子育て,,子育て,1,6.0,7.0,0.2650360866078589,0.2770693754052299,0.0,0.0031269316,0.0031269316,30,3.8698066781993443E-4,0,0.0,0,0.007052923960777963
n307,存在,,存在,7,76.0,6.0,0.36139967195188627,0.3899394856278384,0.0026844419881084415,0.055771254,0.055771254,18,0.0016428208511278253,0,0.38095238095238093,8,0.13355317947631354
n308,守安,,守安,2,119.0,7.0,0.27656903765690377,0.29764426194078236,4.086875193342906E-4,0.005125581,0.005125581,26,7.685045227726338E-4,0,0.0,0,0.015301288525535887
n309,定型,,定型,1,8.0,7.0,0.26567524115755625,0.28042288019595096,0.0,0.0024863703,0.0024863703,20,4.767416018388412E-4,0,0.0,0,0.00749945582752953
n310,実施,,実施,8,68.0,6.0,0.32738979692917286,0.35413514876449986,0.005606042466432478,0.025803573,0.025803573,18,0.002109208068745752,0,0.14285714285714285,4,0.06453747487864747
n311,実績,,実績,3,33.0,7.0,0.21363930187459598,0.22317916576615457,0.002612316536921146,2.618885E-4,2.618885E-4,13,0.0012459363015666688,0,0.0,0,0.0025289642221695153
n312,客観,,客観,1,9.0,7.0,0.26567524115755625,0.28042288019595096,0.0,0.0024863703,0.0024863703,20,4.767416018388412E-4,0,0.0,0,0.00749945582752953
n313,室,,室,4,50.0,7.0,0.2342310418143161,0.24906346804985188,0.002611814784749832,8.052315E-4,8.052315E-4,31,0.001406964473425335,0,0.0,0,0.004975644918353763
n314,審査,,審査,2,12.0,7.0,0.25729855975087584,0.26965996686117655,4.655824876091247E-5,0.002064039,0.002064039,18,6.488085910519536E-4,0,0.0,0,0.005745232227011797
n315,対処,,対処,1,9.0,7.0,0.22816706938211945,0.23728117570780125,0.0,4.654855E-4,4.654855E-4,29,5.03718445489544E-4,0,0.0,0,0.001859097442048661
n316,対応,,対応,6,54.0,6.0,0.3249754178957719,0.351437216338882,0.006481284256507183,0.021824162,0.021824162,20,0.0017409933392886147,0,0.0,0,0.05499599910644443
n317,対照,,対照,2,101.0,6.0,0.3308308308308308,0.35360564800807026,0.0,0.02001819,0.02001819,30,6.711831388258973E-4,0,1.0,1,0.04912243083014844
n318,対象,,対象,7,100.0,6.0,0.357877639415268,0.3856782652546666,0.003501544933594389,0.04495411,0.04495411,4,0.0016392196989268894,0,0.2857142857142857,6,0.10964452614067619
n319,専門,,専門,1,14.0,7.0,0.26567524115755625,0.28042288019595096,0.0,0.0024863703,0.0024863703,20,4.767416018388412E-4,0,0.0,0,0.00749945582752953
n320,専門家,,専門家,2,42.0,6.0,0.28864628820960697,0.30448814926878526,0.0,0.0087798005,0.0087798005,15,6.081361409336802E-4,0,1.0,1,0.02081518735858139
n321,専門性,,専門性,1,5.0,7.0,0.24858969537420084,0.25838556299978316,0.0,9.1608183E-4,9.1608183E-4,30,5.640770155003027E-4,0,0.0,0,0.002486197989798483
n322,少ない,,少ない,2,13.0,6.0,0.3168744007670182,0.3407211296016151,0.0,0.019762088,0.019762088,18,5.983295228057058E-4,0,1.0,1,0.047801872244707146
